ccode,country_name,start_year,end_year,year,production_tonnes
12,Algeria,1962,2012,1921,0.536826569422
12,Algeria,1962,2012,2001,0.3
12,Algeria,1962,2012,2002,0.4
12,Algeria,1962,2012,2003,0.4
12,Algeria,1962,2012,2004,0.6
12,Algeria,1962,2012,2005,0.641
12,Algeria,1962,2012,2006,0.377
12,Algeria,1962,2012,2007,0.236
12,Algeria,1962,2012,2008,0.647
12,Algeria,1962,2012,2009,0.998
12,Algeria,1962,2012,2010,0.723
12,Algeria,1962,2012,2011,0.34
12,Algeria,1962,2012,2012,0.264
24,Angola,1975,2012,1939,0.0464648683609
24,Angola,1975,2012,1940,0.083064102683
24,Angola,1975,2012,1941,0.112547606707
24,Angola,1975,2012,1942,0.173272285187
24,Angola,1975,2012,1943,0.0553666186143
24,Angola,1975,2012,1944,0.0339627286738
24,Angola,1975,2012,1945,0.0232182594189
24,Angola,1975,2012,1946,0.0156205872281
24,Angola,1975,2012,1947,0.010205828316
24,Angola,1975,2012,1948,0.0123036930254
24,Angola,1975,2012,1949,0.0090434978689
24,Angola,1975,2012,1950,0.0056982541431
24,Angola,1975,2012,1951,0.0017293209091
24,Angola,1975,2012,1952,0.001133980924
24,Angola,1975,2012,1953,5.66990462e-4
24,Angola,1975,2012,1954,9.922333085e-4
24,Angola,1975,2012,1955,0.0016159228167
24,Angola,1975,2012,1956,9.638837854e-4
24,Angola,1975,2012,1958,7.370876006e-4
24,Angola,1975,2012,1959,0.0011906799702
24,Angola,1975,2012,1960,0.0011906799702
24,Angola,1975,2012,1961,0.0013607771088
24,Angola,1975,2012,1962,0.0021829132787
24,Angola,1975,2012,1963,0.0010489323547
24,Angola,1975,2012,1964,1.984466617e-4
24,Angola,1975,2012,1965,5.66990462e-5
24,Angola,1975,2012,1968,2.551457079e-4
24,Angola,1975,2012,1969,3.401942772e-4
24,Angola,1975,2012,1970,6.700971386e-4
24,Angola,1975,2012,1971,8.350485693e-4
24,Angola,1975,2012,1972,0.001
24,Angola,1975,2012,1973,0.062
24,Angola,1975,2012,1974,0.062
24,Angola,1975,2012,1975,0.031
24,Angola,1975,2012,1976,0.031
32,Argentina,1946,2012,1913,0.0035720399106
32,Argentina,1946,2012,1916,0.020978647094
32,Argentina,1946,2012,1917,0.0063219436513
32,Argentina,1946,2012,1918,0.0054998074814
32,Argentina,1946,2012,1919,0.0537790453207
32,Argentina,1946,2012,1920,0.0779186642404
32,Argentina,1946,2012,1921,0.10205828316
32,Argentina,1946,2012,1922,0.10205828316
32,Argentina,1946,2012,1923,0.106310711625
32,Argentina,1946,2012,1924,0.11056314009
32,Argentina,1946,2012,1925,0.07654371237
32,Argentina,1946,2012,1926,0.052446617735
32,Argentina,1946,2012,1927,0.0283495231
32,Argentina,1946,2012,1928,0.0283495231
32,Argentina,1946,2012,1929,0.0283495231
32,Argentina,1946,2012,1930,0.0283495231
32,Argentina,1946,2012,1931,0.0283495231
32,Argentina,1946,2012,1932,0.0283495231
32,Argentina,1946,2012,1933,0.0283495231
32,Argentina,1946,2012,1934,0.0283495231
32,Argentina,1946,2012,1935,0.32318456334
32,Argentina,1946,2012,1936,0.34586418182
32,Argentina,1946,2012,1937,0.292326107446
32,Argentina,1946,2012,1938,0.238788033071
32,Argentina,1946,2012,1939,0.35235622261
32,Argentina,1946,2012,1940,0.364574867066
32,Argentina,1946,2012,1941,0.499461897976
32,Argentina,1946,2012,1942,0.595169887961
32,Argentina,1946,2012,1943,0.462522469377
32,Argentina,1946,2012,1944,0.152208589524
32,Argentina,1946,2012,1945,0.0958497376011
32,Argentina,1946,2012,1946,0.227873466678
32,Argentina,1946,2012,1947,0.227334825739
32,Argentina,1946,2012,1948,0.227065505269
32,Argentina,1946,2012,1949,0.2267961848
32,Argentina,1946,2012,1950,0.2267961848
32,Argentina,1946,2012,1951,0.2267961848
32,Argentina,1946,2012,1952,0.2267961848
32,Argentina,1946,2012,1953,0.2267961848
32,Argentina,1946,2012,1954,0.2267961848
32,Argentina,1946,2012,1955,0.207802004323
32,Argentina,1946,2012,1956,0.19442102942
32,Argentina,1946,2012,1957,0.21911346404
32,Argentina,1946,2012,1958,0.0865794435474
32,Argentina,1946,2012,1959,0.0505188501642
32,Argentina,1946,2012,1960,0.0056982541431
32,Argentina,1946,2012,1961,0.064353417437
32,Argentina,1946,2012,1962,0.027215542176
32,Argentina,1946,2012,1963,0.013607771088
32,Argentina,1946,2012,1964,0.00850485693
32,Argentina,1946,2012,1965,0.001700971386
32,Argentina,1946,2012,1966,0.004535923696
32,Argentina,1946,2012,1968,3.968933234e-4
32,Argentina,1946,2012,1969,3.118447541e-4
32,Argentina,1946,2012,1977,0.171
32,Argentina,1946,2012,1978,0.174
32,Argentina,1946,2012,1979,0.315
32,Argentina,1946,2012,1980,0.341
32,Argentina,1946,2012,1981,0.34
32,Argentina,1946,2012,1982,0.632
32,Argentina,1946,2012,1983,0.727
32,Argentina,1946,2012,1984,0.688
32,Argentina,1946,2012,1985,0.882
32,Argentina,1946,2012,1986,0.8
32,Argentina,1946,2012,1987,0.982
32,Argentina,1946,2012,1988,0.962
32,Argentina,1946,2012,1989,1.15
32,Argentina,1946,2012,1990,1.2
32,Argentina,1946,2012,1991,1.725
32,Argentina,1946,2012,1992,1.106
32,Argentina,1946,2012,1993,0.937
32,Argentina,1946,2012,1994,0.937
32,Argentina,1946,2012,1995,0.8
32,Argentina,1946,2012,1996,0.7
32,Argentina,1946,2012,1997,2.3
32,Argentina,1946,2012,1998,20.4
32,Argentina,1946,2012,1999,38.5
32,Argentina,1946,2012,2000,26
32,Argentina,1946,2012,2001,30.6
32,Argentina,1946,2012,2002,32.5
32,Argentina,1946,2012,2003,29.8
32,Argentina,1946,2012,2004,28.5
32,Argentina,1946,2012,2005,27.9
32,Argentina,1946,2012,2006,44.131
32,Argentina,1946,2012,2007,42.021
32,Argentina,1946,2012,2008,42.046
32,Argentina,1946,2012,2009,46.588
32,Argentina,1946,2012,2010,63.139
32,Argentina,1946,2012,2011,61.984
32,Argentina,1946,2012,2012,58.829
51,Armenia,1991,2012,1992,0.5
51,Armenia,1991,2012,1993,0.5
51,Armenia,1991,2012,1994,0.5
51,Armenia,1991,2012,1995,0.3
51,Armenia,1991,2012,1996,0.2
51,Armenia,1991,2012,1997,0.5
51,Armenia,1991,2012,1998,0.4
51,Armenia,1991,2012,1999,0.4
51,Armenia,1991,2012,2000,0.6
51,Armenia,1991,2012,2001,1.9
51,Armenia,1991,2012,2002,3.2
51,Armenia,1991,2012,2003,1.8
51,Armenia,1991,2012,2004,2.1
51,Armenia,1991,2012,2005,1.373
51,Armenia,1991,2012,2006,0.867
51,Armenia,1991,2012,2007,0.565
51,Armenia,1991,2012,2008,0.565
51,Armenia,1991,2012,2009,0.682
51,Armenia,1991,2012,2010,1.033
51,Armenia,1991,2012,2011,1.056
51,Armenia,1991,2012,2012,1.941
36,Australia,1946,2012,1851,9.7
36,Australia,1946,2012,1852,86.3
36,Australia,1946,2012,1853,93.3
36,Australia,1946,2012,1854,70.5
36,Australia,1946,2012,1855,87.2
36,Australia,1946,2012,1856,94.4
36,Australia,1946,2012,1857,87.7
36,Australia,1946,2012,1858,84
36,Australia,1946,2012,1859,77.9
36,Australia,1946,2012,1860,75.9
36,Australia,1946,2012,1861,72.8
36,Australia,1946,2012,1862,68.7
36,Australia,1946,2012,1863,62.8
36,Australia,1946,2012,1864,57.6
36,Australia,1946,2012,1865,56.8
36,Australia,1946,2012,1866,54
36,Australia,1946,2012,1867,53
36,Australia,1946,2012,1868,60.9
36,Australia,1946,2012,1869,56.1
36,Australia,1946,2012,1870,48.6
36,Australia,1946,2012,1871,53.9
36,Australia,1946,2012,1872,56
36,Australia,1946,2012,1873,49.8
36,Australia,1946,2012,1874,49.7
36,Australia,1946,2012,1875,52.9
36,Australia,1946,2012,1876,43.6
36,Australia,1946,2012,1877,36.9
36,Australia,1946,2012,1878,34.5
36,Australia,1946,2012,1879,34.4
36,Australia,1946,2012,1880,36.5
36,Australia,1946,2012,1881,38
36,Australia,1946,2012,1882,36.9
36,Australia,1946,2012,1883,33.5
36,Australia,1946,2012,1884,35.3
36,Australia,1946,2012,1885,33.8
36,Australia,1946,2012,1886,32.4
36,Australia,1946,2012,1887,33.9
36,Australia,1946,2012,1888,34.6
36,Australia,1946,2012,1889,42.8
36,Australia,1946,2012,1890,38.5
36,Australia,1946,2012,1891,38.6
36,Australia,1946,2012,1892,43
36,Australia,1946,2012,1893,45.2
36,Australia,1946,2012,1894,54.9
36,Australia,1946,2012,1895,55.9
36,Australia,1946,2012,1896,57.2
36,Australia,1946,2012,1897,72.3
36,Australia,1946,2012,1898,85.4
36,Australia,1946,2012,1899,106.3
36,Australia,1946,2012,1900,99.3
36,Australia,1946,2012,1901,102.5
36,Australia,1946,2012,1902,108.3
36,Australia,1946,2012,1903,119.2
36,Australia,1946,2012,1904,116.5
36,Australia,1946,2012,1905,113.9
36,Australia,1946,2012,1906,107
36,Australia,1946,2012,1907,98.8
36,Australia,1946,2012,1908,95.5
36,Australia,1946,2012,1909,92.2
36,Australia,1946,2012,1910,84.5
36,Australia,1946,2012,1911,77.2
36,Australia,1946,2012,1912,72.2
36,Australia,1946,2012,1913,68.6
36,Australia,1946,2012,1914,63.8
36,Australia,1946,2012,1915,60.5
36,Australia,1946,2012,1916,51.7
36,Australia,1946,2012,1917,45.2
36,Australia,1946,2012,1918,39.5
36,Australia,1946,2012,1919,33.2
36,Australia,1946,2012,1920,29.3
36,Australia,1946,2012,1921,23.5
36,Australia,1946,2012,1922,23.4
36,Australia,1946,2012,1923,22.1
36,Australia,1946,2012,1924,21
36,Australia,1946,2012,1925,17.4
36,Australia,1946,2012,1926,16.2
36,Australia,1946,2012,1927,15.8
36,Australia,1946,2012,1928,14.2
36,Australia,1946,2012,1929,13.3
36,Australia,1946,2012,1930,14.5
36,Australia,1946,2012,1931,18.5
36,Australia,1946,2012,1932,22.2
36,Australia,1946,2012,1933,25.8
36,Australia,1946,2012,1934,27.6
36,Australia,1946,2012,1935,28.3
36,Australia,1946,2012,1936,36.7
36,Australia,1946,2012,1937,43.1
36,Australia,1946,2012,1938,49.5
36,Australia,1946,2012,1939,51.2
36,Australia,1946,2012,1940,51.1
36,Australia,1946,2012,1941,46.5
36,Australia,1946,2012,1942,35.9
36,Australia,1946,2012,1943,23.4
36,Australia,1946,2012,1944,20.4
36,Australia,1946,2012,1945,20.4
36,Australia,1946,2012,1946,25.6
36,Australia,1946,2012,1947,29.2
36,Australia,1946,2012,1948,27.5
36,Australia,1946,2012,1949,27.6
36,Australia,1946,2012,1950,27
36,Australia,1946,2012,1951,27.9
36,Australia,1946,2012,1952,30.5
36,Australia,1946,2012,1953,33.4
36,Australia,1946,2012,1954,34.8
36,Australia,1946,2012,1955,32.6
36,Australia,1946,2012,1956,32
36,Australia,1946,2012,1957,33.7
36,Australia,1946,2012,1958,34.3
36,Australia,1946,2012,1959,33.7
36,Australia,1946,2012,1960,33.8
36,Australia,1946,2012,1961,33.5
36,Australia,1946,2012,1962,33.2
36,Australia,1946,2012,1963,31.8
36,Australia,1946,2012,1964,30
36,Australia,1946,2012,1965,27.3
36,Australia,1946,2012,1966,28.5
36,Australia,1946,2012,1967,25
36,Australia,1946,2012,1968,24.3
36,Australia,1946,2012,1969,21.8
36,Australia,1946,2012,1970,19.4
36,Australia,1946,2012,1971,20.9
36,Australia,1946,2012,1972,23.5
36,Australia,1946,2012,1973,17.2
36,Australia,1946,2012,1974,15.9
36,Australia,1946,2012,1975,16.4
36,Australia,1946,2012,1976,15.6
36,Australia,1946,2012,1977,19.4
36,Australia,1946,2012,1978,20.1
36,Australia,1946,2012,1979,19.6
36,Australia,1946,2012,1980,18.3
36,Australia,1946,2012,1981,16
36,Australia,1946,2012,1982,22.3
36,Australia,1946,2012,1983,25.8
36,Australia,1946,2012,1984,33.9
36,Australia,1946,2012,1985,48.9
36,Australia,1946,2012,1986,64.8
36,Australia,1946,2012,1987,110.7
36,Australia,1946,2012,1988,129
36,Australia,1946,2012,1989,167
36,Australia,1946,2012,1990,244
36,Australia,1946,2012,1991,234
36,Australia,1946,2012,1992,243
36,Australia,1946,2012,1993,247
36,Australia,1946,2012,1994,254.874
36,Australia,1946,2012,1995,248.6
36,Australia,1946,2012,1996,272.9
36,Australia,1946,2012,1997,299.4
36,Australia,1946,2012,1998,316.2
36,Australia,1946,2012,1999,302.8
36,Australia,1946,2012,2000,298.6
36,Australia,1946,2012,2001,295.5
36,Australia,1946,2012,2002,264.5
36,Australia,1946,2012,2003,277.8
36,Australia,1946,2012,2004,262
36,Australia,1946,2012,2005,260
36,Australia,1946,2012,2006,250
36,Australia,1946,2012,2007,250
36,Australia,1946,2012,2008,220
36,Australia,1946,2012,2009,220
36,Australia,1946,2012,2010,260
36,Australia,1946,2012,2011,258
36,Australia,1946,2012,2012,253
40,Austria,1955,2012,1913,2.98889022043
40,Austria,1955,2012,1914,0.275330568347
40,Austria,1955,2012,1915,1.90979397315
40,Austria,1955,2012,1916,1.37211691804
40,Austria,1955,2012,1917,0.205534042475
40,Austria,1955,2012,1918,0.24664085097
31,Azerbaijan,1991,2012,2009,0.333
31,Azerbaijan,1991,2012,2010,2.093
31,Azerbaijan,1991,2012,2011,1.775
31,Azerbaijan,1991,2012,2012,1.424
68,Bolivia,1946,2012,1921,0.008221361699
68,Bolivia,1946,2012,1922,0.453904214354
68,Bolivia,1946,2012,1923,0.240616577311
68,Bolivia,1946,2012,1924,0.0273289402684
68,Bolivia,1946,2012,1925,0.0109429159166
68,Bolivia,1946,2012,1926,0.0094120416692
68,Bolivia,1946,2012,1927,0.0068322350671
68,Bolivia,1946,2012,1928,0.0143448586886
68,Bolivia,1946,2012,1929,0.0188524328615
68,Bolivia,1946,2012,1930,0.1
68,Bolivia,1946,2012,1931,0.1
68,Bolivia,1946,2012,1932,0.2
68,Bolivia,1946,2012,1933,0.4
68,Bolivia,1946,2012,1934,0.3
68,Bolivia,1946,2012,1935,0.6
68,Bolivia,1946,2012,1936,0.4
68,Bolivia,1946,2012,1937,0.6
68,Bolivia,1946,2012,1938,0.6
68,Bolivia,1946,2012,1939,0.5
68,Bolivia,1946,2012,1940,0.6
68,Bolivia,1946,2012,1941,0.5
68,Bolivia,1946,2012,1942,0.6
68,Bolivia,1946,2012,1943,0.3
68,Bolivia,1946,2012,1944,0.2
68,Bolivia,1946,2012,1945,0.2
68,Bolivia,1946,2012,1946,0.5
68,Bolivia,1946,2012,1947,0.6
68,Bolivia,1946,2012,1948,0.2
68,Bolivia,1946,2012,1949,1
68,Bolivia,1946,2012,1950,0.2
68,Bolivia,1946,2012,1951,0.1
68,Bolivia,1946,2012,1952,0.3
68,Bolivia,1946,2012,1953,0.7
68,Bolivia,1946,2012,1954,1
68,Bolivia,1946,2012,1955,1
68,Bolivia,1946,2012,1956,1.1
68,Bolivia,1946,2012,1957,0.9
68,Bolivia,1946,2012,1958,0.8
68,Bolivia,1946,2012,1959,0.9
68,Bolivia,1946,2012,1960,0.8
68,Bolivia,1946,2012,1961,0.9
68,Bolivia,1946,2012,1962,1.5
68,Bolivia,1946,2012,1963,2.5
68,Bolivia,1946,2012,1964,1.9
68,Bolivia,1946,2012,1965,2.9
68,Bolivia,1946,2012,1966,2.7
68,Bolivia,1946,2012,1967,1.3
68,Bolivia,1946,2012,1968,2.1
68,Bolivia,1946,2012,1969,1.4
68,Bolivia,1946,2012,1970,0.9
68,Bolivia,1946,2012,1971,0.7
68,Bolivia,1946,2012,1972,0.6
68,Bolivia,1946,2012,1973,1.1
68,Bolivia,1946,2012,1974,1.3
68,Bolivia,1946,2012,1975,1.649
68,Bolivia,1946,2012,1976,0.896
68,Bolivia,1946,2012,1977,0.431
68,Bolivia,1946,2012,1978,0.77
68,Bolivia,1946,2012,1979,0.948
68,Bolivia,1946,2012,1980,1.62
68,Bolivia,1946,2012,1981,2.064
68,Bolivia,1946,2012,1982,1.249
68,Bolivia,1946,2012,1983,1.531
68,Bolivia,1946,2012,1984,1.27
68,Bolivia,1946,2012,1985,0.561
68,Bolivia,1946,2012,1986,0.768
68,Bolivia,1946,2012,1987,2.806
68,Bolivia,1946,2012,1988,4.891
68,Bolivia,1946,2012,1989,3.602
68,Bolivia,1946,2012,1990,5.198
68,Bolivia,1946,2012,1991,3.501
68,Bolivia,1946,2012,1992,4.688
68,Bolivia,1946,2012,1993,10.423
68,Bolivia,1946,2012,1994,12.79
68,Bolivia,1946,2012,1995,14.4
68,Bolivia,1946,2012,1996,12.6
68,Bolivia,1946,2012,1997,13.3
68,Bolivia,1946,2012,1998,14.5
68,Bolivia,1946,2012,1999,11.8
68,Bolivia,1946,2012,2000,12
68,Bolivia,1946,2012,2001,12.4
68,Bolivia,1946,2012,2002,11.3
68,Bolivia,1946,2012,2003,9.4
68,Bolivia,1946,2012,2004,7
68,Bolivia,1946,2012,2005,8.871
68,Bolivia,1946,2012,2006,9.628
68,Bolivia,1946,2012,2007,8.818
68,Bolivia,1946,2012,2008,8.413
68,Bolivia,1946,2012,2009,7.217
68,Bolivia,1946,2012,2010,6.4
68,Bolivia,1946,2012,2011,6.513
68,Bolivia,1946,2012,2012,6.973
72,Botswana,1966,2012,1917,0.0800590532344
72,Botswana,1966,2012,1918,0.0409650608795
72,Botswana,1966,2012,1919,0.0862959483164
72,Botswana,1966,2012,1920,0.108961392035
72,Botswana,1966,2012,1921,0.131626835753
72,Botswana,1966,2012,1922,0.170238886215
72,Botswana,1966,2012,1923,0.086182550224
72,Botswana,1966,2012,1924,0.0388955456932
72,Botswana,1966,2012,1925,0.104099448823
72,Botswana,1966,2012,1926,0.121789551238
72,Botswana,1966,2012,1927,0.107926634442
72,Botswana,1966,2012,1928,0.0584850661553
72,Botswana,1966,2012,1929,0.0477972959466
72,Botswana,1966,2012,1930,0.0644668155294
72,Botswana,1966,2012,1931,0.0369110790762
72,Botswana,1966,2012,1932,0.0637013784057
72,Botswana,1966,2012,1933,0.151159657169
72,Botswana,1966,2012,1934,0.268895226603
72,Botswana,1966,2012,1935,0.323694854756
72,Botswana,1966,2012,1936,0.474797812879
72,Botswana,1966,2012,1937,0.498299567529
72,Botswana,1966,2012,1938,0.528803654384
72,Botswana,1966,2012,1939,0.488150438259
72,Botswana,1966,2012,1940,0.510716658646
72,Botswana,1966,2012,1941,0.411323230658
72,Botswana,1966,2012,1942,0.437744986187
72,Botswana,1966,2012,1943,0.367551566991
72,Botswana,1966,2012,1944,0.328060681313
72,Botswana,1966,2012,1945,0.320264562461
72,Botswana,1966,2012,1946,0.276067655948
72,Botswana,1966,2012,1947,0.209276179524
72,Botswana,1966,2012,1948,0.0425809836962
72,Botswana,1966,2012,1949,0.00850485693
72,Botswana,1966,2012,1950,0.0074842740984
72,Botswana,1966,2012,1951,0.0139763148883
72,Botswana,1966,2012,1952,0.0352951562595
72,Botswana,1966,2012,1953,0.0314396211179
72,Botswana,1966,2012,1954,0.0344730200896
72,Botswana,1966,2012,1955,0.015875732936
72,Botswana,1966,2012,1956,0.016726218629
72,Botswana,1966,2012,1957,0.005386409389
72,Botswana,1966,2012,1958,0.0060951474665
72,Botswana,1966,2012,1959,0.0056132055738
72,Botswana,1966,2012,1960,0.0057549531893
72,Botswana,1966,2012,1961,0.0073992255291
72,Botswana,1966,2012,1962,0.0081646626528
72,Botswana,1966,2012,1963,0.0040256322802
72,Botswana,1966,2012,1964,0.00283495231
72,Botswana,1966,2012,1982,0.015
72,Botswana,1966,2012,1983,0.011
72,Botswana,1966,2012,1984,0.018
72,Botswana,1966,2012,1985,0.013
72,Botswana,1966,2012,1986,0.025
72,Botswana,1966,2012,1989,0.1
72,Botswana,1966,2012,1990,0.1
72,Botswana,1966,2012,1992,0.02
72,Botswana,1966,2012,1993,0.165
72,Botswana,1966,2012,1994,0.192
72,Botswana,1966,2012,1995,0.234
72,Botswana,1966,2012,2004,0.2
72,Botswana,1966,2012,2005,2.71
72,Botswana,1966,2012,2006,3
72,Botswana,1966,2012,2007,2.7
72,Botswana,1966,2012,2008,3.18
72,Botswana,1966,2012,2009,1.6
72,Botswana,1966,2012,2010,1.8
72,Botswana,1966,2012,2011,1.562
72,Botswana,1966,2012,2012,1.096
76,Brazil,1960,2012,1681,1.5
76,Brazil,1960,2012,1682,1.5
76,Brazil,1960,2012,1683,1.5
76,Brazil,1960,2012,1684,1.5
76,Brazil,1960,2012,1685,1.5
76,Brazil,1960,2012,1686,1.5
76,Brazil,1960,2012,1687,1.5
76,Brazil,1960,2012,1688,1.5
76,Brazil,1960,2012,1689,1.5
76,Brazil,1960,2012,1690,1.5
76,Brazil,1960,2012,1691,1.5
76,Brazil,1960,2012,1692,1.5
76,Brazil,1960,2012,1693,1.5
76,Brazil,1960,2012,1694,1.5
76,Brazil,1960,2012,1695,1.5
76,Brazil,1960,2012,1696,1.5
76,Brazil,1960,2012,1697,1.5
76,Brazil,1960,2012,1698,1.5
76,Brazil,1960,2012,1699,1.5
76,Brazil,1960,2012,1700,1.5
76,Brazil,1960,2012,1701,2.8
76,Brazil,1960,2012,1702,2.8
76,Brazil,1960,2012,1703,2.8
76,Brazil,1960,2012,1704,2.8
76,Brazil,1960,2012,1705,2.8
76,Brazil,1960,2012,1706,2.8
76,Brazil,1960,2012,1707,2.8
76,Brazil,1960,2012,1708,2.8
76,Brazil,1960,2012,1709,2.8
76,Brazil,1960,2012,1710,2.8
76,Brazil,1960,2012,1711,2.8
76,Brazil,1960,2012,1712,2.8
76,Brazil,1960,2012,1713,2.8
76,Brazil,1960,2012,1714,2.8
76,Brazil,1960,2012,1715,2.8
76,Brazil,1960,2012,1716,2.8
76,Brazil,1960,2012,1717,2.8
76,Brazil,1960,2012,1718,2.8
76,Brazil,1960,2012,1719,2.8
76,Brazil,1960,2012,1720,2.8
76,Brazil,1960,2012,1721,8.9
76,Brazil,1960,2012,1722,8.9
76,Brazil,1960,2012,1723,8.9
76,Brazil,1960,2012,1724,8.9
76,Brazil,1960,2012,1725,8.9
76,Brazil,1960,2012,1726,8.9
76,Brazil,1960,2012,1727,8.9
76,Brazil,1960,2012,1728,8.9
76,Brazil,1960,2012,1729,8.9
76,Brazil,1960,2012,1730,8.9
76,Brazil,1960,2012,1731,8.9
76,Brazil,1960,2012,1732,8.9
76,Brazil,1960,2012,1733,8.9
76,Brazil,1960,2012,1734,8.9
76,Brazil,1960,2012,1735,8.9
76,Brazil,1960,2012,1736,8.9
76,Brazil,1960,2012,1737,8.9
76,Brazil,1960,2012,1738,8.9
76,Brazil,1960,2012,1739,8.9
76,Brazil,1960,2012,1740,8.9
76,Brazil,1960,2012,1741,14.6
76,Brazil,1960,2012,1742,14.6
76,Brazil,1960,2012,1743,14.6
76,Brazil,1960,2012,1744,14.6
76,Brazil,1960,2012,1745,14.6
76,Brazil,1960,2012,1746,14.6
76,Brazil,1960,2012,1747,14.6
76,Brazil,1960,2012,1748,14.6
76,Brazil,1960,2012,1749,14.6
76,Brazil,1960,2012,1750,14.6
76,Brazil,1960,2012,1751,14.6
76,Brazil,1960,2012,1752,14.6
76,Brazil,1960,2012,1753,14.6
76,Brazil,1960,2012,1754,14.6
76,Brazil,1960,2012,1755,14.6
76,Brazil,1960,2012,1756,14.6
76,Brazil,1960,2012,1757,14.6
76,Brazil,1960,2012,1758,14.6
76,Brazil,1960,2012,1759,14.6
76,Brazil,1960,2012,1760,14.6
76,Brazil,1960,2012,1761,10.4
76,Brazil,1960,2012,1762,10.4
76,Brazil,1960,2012,1763,10.4
76,Brazil,1960,2012,1764,10.4
76,Brazil,1960,2012,1765,10.4
76,Brazil,1960,2012,1766,10.4
76,Brazil,1960,2012,1767,10.4
76,Brazil,1960,2012,1768,10.4
76,Brazil,1960,2012,1769,10.4
76,Brazil,1960,2012,1770,10.4
76,Brazil,1960,2012,1771,10.4
76,Brazil,1960,2012,1772,10.4
76,Brazil,1960,2012,1773,10.4
76,Brazil,1960,2012,1774,10.4
76,Brazil,1960,2012,1775,10.4
76,Brazil,1960,2012,1776,10.4
76,Brazil,1960,2012,1777,10.4
76,Brazil,1960,2012,1778,10.4
76,Brazil,1960,2012,1779,10.4
76,Brazil,1960,2012,1780,10.4
76,Brazil,1960,2012,1781,5.5
76,Brazil,1960,2012,1782,5.5
76,Brazil,1960,2012,1783,5.5
76,Brazil,1960,2012,1784,5.5
76,Brazil,1960,2012,1785,5.5
76,Brazil,1960,2012,1786,5.5
76,Brazil,1960,2012,1787,5.5
76,Brazil,1960,2012,1788,5.5
76,Brazil,1960,2012,1789,5.5
76,Brazil,1960,2012,1790,5.5
76,Brazil,1960,2012,1791,5.5
76,Brazil,1960,2012,1792,5.5
76,Brazil,1960,2012,1793,5.5
76,Brazil,1960,2012,1794,5.5
76,Brazil,1960,2012,1795,5.5
76,Brazil,1960,2012,1796,5.5
76,Brazil,1960,2012,1797,5.5
76,Brazil,1960,2012,1798,5.5
76,Brazil,1960,2012,1799,5.5
76,Brazil,1960,2012,1800,5.5
76,Brazil,1960,2012,1801,3.8
76,Brazil,1960,2012,1802,3.8
76,Brazil,1960,2012,1803,3.8
76,Brazil,1960,2012,1804,3.8
76,Brazil,1960,2012,1805,3.8
76,Brazil,1960,2012,1806,3.8
76,Brazil,1960,2012,1807,3.8
76,Brazil,1960,2012,1808,3.8
76,Brazil,1960,2012,1809,3.8
76,Brazil,1960,2012,1810,3.8
76,Brazil,1960,2012,1811,1.8
76,Brazil,1960,2012,1812,1.8
76,Brazil,1960,2012,1813,1.8
76,Brazil,1960,2012,1814,1.8
76,Brazil,1960,2012,1815,1.8
76,Brazil,1960,2012,1816,1.8
76,Brazil,1960,2012,1817,1.8
76,Brazil,1960,2012,1818,1.8
76,Brazil,1960,2012,1819,1.8
76,Brazil,1960,2012,1820,2.2
76,Brazil,1960,2012,1821,2.2
76,Brazil,1960,2012,1822,2.2
76,Brazil,1960,2012,1823,2.2
76,Brazil,1960,2012,1824,2.2
76,Brazil,1960,2012,1825,2.2
76,Brazil,1960,2012,1826,2.2
76,Brazil,1960,2012,1827,2.2
76,Brazil,1960,2012,1828,2.2
76,Brazil,1960,2012,1829,2.2
76,Brazil,1960,2012,1830,2.2
76,Brazil,1960,2012,1831,3
76,Brazil,1960,2012,1832,3
76,Brazil,1960,2012,1833,3
76,Brazil,1960,2012,1834,3
76,Brazil,1960,2012,1835,3
76,Brazil,1960,2012,1836,3
76,Brazil,1960,2012,1837,3
76,Brazil,1960,2012,1838,3
76,Brazil,1960,2012,1839,3
76,Brazil,1960,2012,1840,3
76,Brazil,1960,2012,1841,2.4
76,Brazil,1960,2012,1842,2.4
76,Brazil,1960,2012,1843,2.4
76,Brazil,1960,2012,1844,2.4
76,Brazil,1960,2012,1845,2.4
76,Brazil,1960,2012,1846,2.4
76,Brazil,1960,2012,1847,2.4
76,Brazil,1960,2012,1848,2.4
76,Brazil,1960,2012,1849,2.4
76,Brazil,1960,2012,1850,2.4
76,Brazil,1960,2012,1851,2.2
76,Brazil,1960,2012,1852,2.2
76,Brazil,1960,2012,1853,2.2
76,Brazil,1960,2012,1854,2.2
76,Brazil,1960,2012,1855,2.2
76,Brazil,1960,2012,1856,2.1
76,Brazil,1960,2012,1857,2.1
76,Brazil,1960,2012,1858,2.1
76,Brazil,1960,2012,1859,2.1
76,Brazil,1960,2012,1860,2.1
76,Brazil,1960,2012,1861,2.4
76,Brazil,1960,2012,1862,2.4
76,Brazil,1960,2012,1863,2.4
76,Brazil,1960,2012,1864,2.4
76,Brazil,1960,2012,1865,2.4
76,Brazil,1960,2012,1866,1.8
76,Brazil,1960,2012,1867,1.8
76,Brazil,1960,2012,1868,1.8
76,Brazil,1960,2012,1869,1.8
76,Brazil,1960,2012,1870,1.8
76,Brazil,1960,2012,1871,1.7
